owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color
574,61-70,w,2,23,Mischling gross,NA,NA,NA,I,2013,w,schwarz
4239,61-70,w,10,102,Pinscher,Mischling,NA,NA,K,2013,w,braun/schwarz
4726,51-60,m,5,52,Golden Retriever,NA,NA,NA,I,2013,w,creme
4786,41-50,m,3,34,Weimaraner,NA,NA,NA,I,2013,w,silber
4801,51-60,m,4,42,Tibetan Spaniel,NA,NA,NA,K,2013,w,schwarz/braun
4850,51-60,m,4,42,Chihuahua,NA,NA,NA,K,2013,w,beige
5406,51-60,m,6,61,Französische Bulldogge,NA,NA,NA,K,2013,m,weiss/schwarz
15639,51-60,m,11,119,Malteser,NA,NA,NA,K,2013,w,weiss
21828,71-80,w,7,74,Spitz,Mischling,NA,NA,K,2013,m,weiss/beige
22950,51-60,w,11,119,Mittelpudel,NA,NA,NA,K,2013,w,schwarz
23493,61-70,m,11,111,Boxer,NA,NA,NA,I,2013,m,braun/weiss
60348,71-80,m,11,111,Mischling klein,NA,NA,NA,K,2013,w,schwarz/weiss
60402,61-70,w,11,111,Mischling klein,NA,NA,NA,K,2013,m,dunkelbraun
65981,51-60,w,6,63,Labrador Retriever,NA,NA,NA,I,2013,m,gelb
66144,51-60,m,5,51,Deutsche Dogge,NA,NA,NA,I,2013,w,gelb
67001,51-60,w,3,34,Mops,NA,NA,NA,K,2013,m,beige
72580,41-50,m,10,102,Prager Rattler,NA,NA,NA,K,2013,m,hellbraun
72580,41-50,m,10,102,Prager Rattler,NA,NA,NA,K,2013,m,braun
80571,51-60,m,3,31,Mischling klein,NA,NA,NA,K,2013,w,schwarz/braun
80645,81-90,w,2,21,Berner Sennenhund,NA,NA,NA,I,2013,w,tricolor
80835,71-80,w,7,73,Malteser,NA,NA,NA,K,2013,w,weiss
80838,71-80,w,7,71,Toypudel,NA,NA,NA,K,2013,w,schwarz
81004,61-70,w,9,92,Scottish Terrier,NA,NA,NA,K,2013,m,schwarz
81097,61-70,w,7,72,Golden Retriever,NA,NA,NA,I,2013,w,golden
81153,51-60,w,8,83,Airedale Terrier,NA,NA,NA,I,2013,w,black/tan
81183,51-60,m,9,92,Yorkshire Terrier,NA,NA,NA,K,2013,m,steelblue/tan
81463,51-60,w,10,102,Mops,NA,NA,NA,K,2013,w,beige
81531,71-80,w,3,34,Afghane,NA,NA,NA,I,2013,w,silber
81614,61-70,m,4,41,Dachshund,NA,NA,NA,K,2013,m,schwarz/rot
81615,61-70,m,10,101,Golden Retriever,NA,Labrador Retriever,NA,I,2013,m,blondfarben
81650,71-80,m,10,101,Deutsche Dogge,NA,NA,NA,I,2013,m,schwarz/weiss
81692,71-80,m,8,83,Yorkshire Terrier,NA,NA,NA,K,2013,m,schwarz/beige
81789,41-50,m,11,111,Mischling klein,NA,NA,NA,K,2013,m,schwarz/weiss
81810,61-70,m,11,111,Kleiner Münsterländer,NA,NA,NA,I,2013,w,weiss/braun
81914,61-70,m,4,44,Deutscher Schäfer,NA,NA,NA,I,2013,m,grau
81998,71-80,w,10,101,Bolonka Zwetna,NA,NA,NA,K,2013,w,braun/schwarz/weiss
82002,41-50,w,3,31,Malteser,NA,NA,NA,K,2013,m,weiss
82032,61-70,w,10,102,Labradoodle,NA,NA,NA,I,2013,w,weiss/braun
82147,61-70,w,2,23,Jack Russel Terrier,NA,NA,NA,K,2013,w,tricolor
82275,51-60,w,7,73,Appenzeller Sennenhund,Mischling,NA,NA,I,2013,w,tricolor
82626,61-70,w,7,71,Border Terrier,NA,NA,NA,K,2013,m,red grizzle
82676,71-80,w,7,72,Französische Bulldogge,NA,NA,NA,K,2013,w,schwarz/beige
82703,81-90,w,7,74,Pudel,NA,NA,NA,K,2013,m,schwarz
82934,51-60,m,2,23,Samojede,NA,NA,NA,I,2013,w,weiss
82951,61-70,w,7,72,Golden Retriever,NA,NA,NA,I,2013,w,golden
82993,61-70,w,11,115,Eurasier,NA,NA,NA,I,2013,w,rot/grau
83065,51-60,w,11,115,Mischling gross,NA,NA,NA,I,2013,m,schwarz
83108,51-60,w,10,101,Mischling gross,NA,NA,NA,I,2013,w,rehbraun
83126,61-70,w,8,83,Foo Dog gross,NA,NA,NA,I,2013,m,beige/schwarz
83141,61-70,w,2,23,Boxer,NA,NA,NA,I,2013,w,gestromt
83168,51-60,w,3,33,Mittelschnauzer,NA,NA,NA,I,2013,w,pfeffer/salz
83171,51-60,w,7,73,Zwergpinscher,NA,NA,NA,K,2013,m,rehbraun
83390,61-70,m,11,119,Basenji,NA,NA,NA,K,2013,w,brindle
83474,51-60,w,2,24,Mischling klein,NA,NA,NA,K,2013,w,beige
83626,61-70,w,11,111,Mischling klein,NA,NA,NA,K,2013,m,tricolor
83776,61-70,w,7,73,Golden Retriever,NA,NA,NA,I,2013,m,golden
83826,71-80,m,12,122,Chihuahua,NA,NA,NA,K,2013,m,braun
83916,51-60,w,3,33,Continental Bulldog,NA,NA,NA,I,2013,w,hellbraun/weiss
83998,81-90,w,3,31,Malteser,NA,NA,NA,K,2013,w,weiss
84468,51-60,w,7,71,Mops,NA,NA,NA,K,2013,w,beige
84468,51-60,w,7,71,Mops,NA,NA,NA,K,2013,m,beige
84677,51-60,w,12,123,Dachsbracke,NA,Bergamasker,NA,I,2013,w,schwarz/braun
84815,61-70,w,2,24,Tibet Terrier,NA,NA,NA,K,2013,w,schwarz/weiss
84894,61-70,m,10,101,Berner Sennenhund,NA,NA,NA,I,2013,w,tricolor
84958,41-50,w,3,33,Hovawart,NA,NA,NA,I,2013,w,schwarz Marken
85003,61-70,w,10,101,Beagle,NA,NA,NA,K,2013,w,tricolor
85171,81-90,w,6,61,Yorkshire Terrier,NA,NA,NA,K,2013,w,braun/schwarz
85344,41-50,w,3,31,Mischling gross,NA,NA,NA,I,2013,w,beige
85485,51-60,w,11,119,Whippet,NA,NA,NA,I,2013,m,sandfarbig
85550,61-70,w,7,72,Labrador Retriever,NA,NA,NA,I,2013,w,braun
85662,61-70,w,11,111,Yorkshire Terrier,NA,NA,NA,K,2013,w,schwarz/braun
85696,51-60,w,11,111,Griffon,NA,NA,NA,I,2013,w,hellbraun
85733,51-60,w,3,34,Weimaraner,NA,NA,NA,I,2013,w,silber
85800,71-80,w,11,115,Berner Sennenhund,Mischling,NA,NA,I,2013,w,tricolor
85821,51-60,w,9,92,Berner Sennenhund,NA,NA,NA,I,2013,w,tricolor
85933,71-80,w,10,101,Cairn Terrier,NA,NA,NA,K,2013,w,weizen
86062,51-60,w,3,33,Jack Russel Terrier,Mischling,NA,NA,K,2013,w,tricolor
86109,51-60,w,11,115,Havaneser,NA,NA,NA,K,2013,w,zobel/rot
86226,71-80,w,9,92,Zwergpudel,NA,NA,NA,K,2013,m,apricot
86285,61-70,m,7,72,Goldendoodle,NA,NA,NA,I,2013,m,weiss/beige
86535,51-60,w,8,82,Mops,NA,NA,NA,K,2013,w,schwarz
86535,51-60,w,8,82,Mops,NA,NA,NA,K,2013,m,silber
86624,51-60,w,2,21,Mischling klein,NA,NA,NA,K,2013,w,schwarz
86675,71-80,m,12,122,Yorkshire Terrier,NA,NA,NA,K,2013,w,schwarz
86754,71-80,m,3,33,Chihuahua,NA,NA,NA,K,2013,m,weiss/braun
86795,71-80,w,12,121,Grosspudel,NA,NA,NA,I,2013,m,silber
86839,71-80,w,12,122,Zwergpudel,NA,NA,NA,K,2013,m,schwarz
86901,41-50,w,2,24,Mischling gross,NA,NA,NA,I,2013,m,hellbraun/weiss
86938,41-50,w,1,12,Podenco,Mischling,NA,NA,I,2013,m,braun/weiss
86959,51-60,w,7,71,Bolonka Zwetna,NA,NA,NA,K,2013,w,braun
87070,61-70,w,10,101,Tibet Terrier,NA,NA,NA,K,2013,w,fauve
87466,71-80,w,10,101,Beagle,NA,NA,NA,K,2013,w,tricolor
87519,71-80,w,3,31,Lhasa Apso,NA,NA,NA,K,2013,w,creme
87604,31-40,w,9,91,Labrador Retriever,NA,NA,NA,I,2013,m,schwarz
87668,41-50,w,3,31,Segugio,NA,NA,NA,I,2013,m,gestromt
87671,61-70,w,10,101,Jack Russel Terrier,NA,NA,NA,K,2013,w,weiss/schwarz
87957,71-80,w,8,83,Riesenschnauzer,NA,NA,NA,I,2013,w,schwarz
88113,71-80,w,7,71,Zwergpudel,NA,NA,NA,K,2013,m,schwarz
88204,51-60,m,5,51,Collie,NA,NA,NA,I,2013,m,tricolor
88389,41-50,m,4,44,Mischling klein,NA,NA,NA,K,2013,m,braun/weiss
88559,61-70,w,8,82,Zwergpudel,NA,NA,NA,K,2013,m,braun
88565,41-50,w,9,92,Chihuahua,NA,NA,NA,K,2013,m,braun/weiss
88614,51-60,w,7,72,Flat Coated Retriever,NA,NA,NA,I,2013,w,schwarz
88678,51-60,w,10,101,Papillon,NA,NA,NA,K,2013,w,tricolor
88678,51-60,w,10,101,Papillon,NA,NA,NA,K,2013,w,tricolor
88865,51-60,w,10,101,Appenzeller,NA,Border Collie,NA,I,2013,w,tricolor
89139,51-60,m,2,24,Italienisches Windspiel,NA,NA,NA,K,2013,w,grau
89293,41-50,m,11,115,Chihuahua,NA,NA,NA,K,2013,m,creme
89416,41-50,w,10,101,Jack Russel Terrier,NA,Border Terrier,NA,K,2013,m,schwarz/braun
89503,51-60,w,3,31,Chihuahua,NA,NA,NA,K,2013,w,tricolor
89555,41-50,w,7,71,Papillon,NA,NA,NA,K,2013,w,tricolor
89613,31-40,w,9,92,Border Collie,NA,NA,NA,I,2013,m,red merle
89657,41-50,m,11,115,Labrador Retriever,NA,NA,NA,I,2013,m,grau
89677,51-60,m,3,31,Jack Russel Terrier,NA,NA,NA,K,2013,m,weiss/braun
89680,61-70,w,11,115,Malteser,NA,NA,NA,K,2013,w,weiss
89766,41-50,m,9,92,Französische Bulldogge,NA,NA,NA,K,2013,w,beige
90352,51-60,w,9,92,Cavalier King Charles Spaniel,NA,NA,NA,K,2013,w,braun/weiss
90512,41-50,w,2,24,Deutsche Dogge,NA,NA,NA,I,2013,m,blau
91316,61-70,w,7,71,Beagle,NA,NA,NA,K,2013,m,tricolor
91939,51-60,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2013,w,steelblue/tan
92071,31-40,m,11,111,Deutsche Dogge,NA,NA,NA,I,2013,w,schwarz/weiss
94222,41-50,w,12,122,Shih Tzu,NA,NA,NA,K,2013,m,weiss
94735,41-50,w,9,91,Schäfer,NA,NA,NA,I,2013,m,braun/schwarz
95469,51-60,w,11,111,Labrador Retriever,NA,NA,NA,I,2013,m,braun
95560,41-50,w,2,21,Beagle,NA,NA,NA,K,2013,m,tricolor
95569,41-50,m,9,92,Alaskan Malamute,NA,NA,NA,I,2013,m,weiss/schwarz
95569,41-50,m,9,92,Alaskan Malamute,NA,NA,NA,I,2013,w,weiss/braun/schwarz
96131,51-60,w,4,42,Malteser,NA,NA,NA,K,2013,m,weiss
98359,61-70,m,8,83,Yorkshire Terrier,NA,NA,NA,K,2013,w,schwarz/braun
98577,61-70,m,7,72,Tiroler Bracke,NA,NA,NA,I,2013,w,schwarz/rot
98707,31-40,w,3,34,Podenco,Mischling,NA,NA,I,2013,m,hellbraun
99107,51-60,w,7,71,Mischling klein,NA,NA,NA,K,2013,m,hellbraun
99269,51-60,w,2,21,Gordon Setter,NA,NA,NA,I,2013,m,black/tan
99361,21-30,w,4,44,Französische Bulldogge,NA,NA,NA,K,2013,w,schwarz/braun/weiss
99714,61-70,w,7,72,Dackel,NA,NA,NA,K,2013,w,saufarben
99724,41-50,w,11,119,Shih Tzu,NA,NA,NA,K,2013,w,tricolor
99781,41-50,m,1,13,Schäfer,Mischling,NA,NA,I,2013,w,schwarz/braun
99787,41-50,w,3,31,Terrier,NA,Dackel,NA,K,2013,w,schwarz/braun/weiss
99842,31-40,w,12,121,Pinscher,NA,Chihuahua,NA,K,2013,m,black/tan
99849,41-50,m,9,91,Berner Sennenhund,Mischling,NA,NA,I,2013,w,tricolor
99850,41-50,w,8,83,Podenco,NA,NA,NA,I,2013,m,weiss/braun
99923,21-30,w,2,23,Chihuahua,NA,NA,NA,K,2013,m,schwarz/weiss
99983,51-60,w,11,115,Chihuahua,NA,NA,NA,K,2013,m,wildfarbig
100005,41-50,w,7,72,Shih Tzu,NA,NA,NA,K,2013,m,schwarz/weiss
100005,41-50,w,7,72,Foxterrier,Mischling,NA,NA,K,2013,w,braun
100030,41-50,w,9,91,Chihuahua,NA,NA,NA,K,2013,m,schwarz/braun
100152,61-70,w,11,115,Terrier,NA,Collie,NA,I,2013,w,weiss/braun
100280,31-40,w,11,111,Toller,NA,NA,NA,I,2013,m,rot/weiss
103015,41-50,w,12,123,Bolonka Zwetna,NA,NA,NA,K,2013,m,beige
103464,61-70,w,7,74,Zwergpudel,NA,NA,NA,K,2013,m,apricot
103617,51-60,w,10,101,Dackel,NA,Terrier,NA,K,2013,w,schwarz
103662,71-80,w,7,72,Segugio,NA,NA,NA,I,2013,w,schwarz/braun
103811,41-50,w,8,82,Mischling gross,NA,NA,NA,I,2013,w,rot/weiss
103850,41-50,w,2,21,Australian Shepherd,NA,NA,NA,I,2013,m,red merle
103850,41-50,w,2,21,Schäfer,Mischling,NA,NA,I,2013,w,beige/schwarz
103890,61-70,m,6,61,Französische Bulldogge,NA,NA,NA,K,2013,m,fawn
104222,41-50,w,9,92,Border Terrier,NA,NA,NA,K,2013,w,red grizzle
104714,41-50,w,6,61,Labrador Retriever,NA,NA,NA,I,2013,w,blondfarben
104980,41-50,m,12,122,Chihuahua,NA,NA,NA,K,2013,m,braun
105327,61-70,m,10,101,Mischling gross,NA,NA,NA,I,2013,m,schwarz/braun/weiss
105585,41-50,w,9,92,Papillon,NA,NA,NA,K,2013,m,schwarz/weiss
105626,51-60,m,9,91,Chihuahua,NA,NA,NA,K,2013,w,grau
105717,41-50,w,6,61,Irish Terrier,NA,NA,NA,I,2013,w,rot
107752,61-70,w,1,11,Malteser,NA,NA,NA,K,2013,w,weiss
108506,31-40,m,7,72,Mischling klein,NA,NA,NA,K,2013,m,tricolor
109510,41-50,m,11,111,Jack Russel Terrier,NA,NA,NA,K,2013,m,tricolor
110012,21-30,w,11,115,Chihuahua,NA,NA,NA,K,2013,w,braun/grau
110140,31-40,w,11,115,Zwergrauhaardackel,NA,NA,NA,K,2013,m,braun
110372,41-50,w,8,83,Französische Bulldogge,NA,NA,NA,K,2013,m,weiss
110622,41-50,w,11,119,Labrador Retriever,NA,NA,NA,I,2013,w,schwarz
111079,51-60,w,6,61,Malteser,NA,Havaneser,NA,K,2013,w,weiss
111403,41-50,m,9,92,Chihuahua,NA,Malteser,NA,K,2013,m,braun
111403,41-50,m,9,92,Chihuahua,NA,Malteser,NA,K,2013,m,weiss
111606,51-60,w,4,41,Mischling gross,NA,NA,NA,I,2013,w,schwarz/beige
111647,51-60,w,10,102,Yorkshire Terrier,NA,NA,NA,K,2013,w,black/tan
111832,21-30,m,11,111,Chihuahua,NA,NA,NA,K,2013,w,weiss/braun
113167,21-30,w,7,74,Malteser,NA,NA,NA,K,2013,m,weiss
114120,61-70,w,11,111,Yorkshire Terrier,NA,NA,NA,K,2013,w,schwarz/braun
114565,21-30,w,8,83,Rottweiler,NA,NA,NA,I,2013,m,schwarz/braun
115120,51-60,w,11,111,Basenji,NA,NA,NA,K,2013,w,rot/weiss
115125,21-30,w,4,41,Labrador Retriever,NA,NA,NA,I,2013,m,golden
115209,41-50,w,2,24,Mittelschnauzer,NA,NA,NA,I,2013,w,schwarz
115394,31-40,m,10,102,Biewer Yorkshire Terrier,NA,NA,NA,K,2013,w,weiss/schwarz/braun
115431,61-70,m,12,122,Labrador Retriever,NA,NA,NA,I,2013,w,braun
115446,41-50,w,7,72,Lagotto Romagnolo,NA,NA,NA,I,2013,m,braun
115660,61-70,m,10,101,Boxer,NA,NA,NA,I,2013,w,dunkel gestromt
115688,41-50,w,8,81,Labrador Retriever,NA,NA,NA,I,2013,w,schwarz
115708,51-60,m,4,42,Havaneser,NA,NA,NA,K,2013,w,schwarz
115722,51-60,w,11,119,Pekingese,Mischling,NA,NA,K,2013,w,braun/weiss
115724,51-60,w,12,121,Kleinspitz,NA,NA,NA,K,2013,m,weiss
115749,31-40,m,10,102,Zwergspitz,NA,NA,NA,K,2013,m,weiss
115753,71-80,w,7,72,Cavalier King Charles Spaniel,NA,NA,NA,K,2013,w,weiss/braun
115776,41-50,w,12,123,Berner Sennenhund,NA,NA,NA,I,2013,w,tricolor
115913,21-30,m,11,119,Rauhaar Dackel,NA,NA,NA,K,2013,w,braun
115934,31-40,w,5,52,Englische Bulldogge,NA,NA,NA,I,2013,m,weiss
115939,51-60,w,10,101,Berner Sennenhund,NA,NA,NA,I,2013,m,tricolor
116095,51-60,w,1,12,Parson Russell Terrier,NA,NA,NA,K,2013,m,weiss/schwarz
116112,41-50,w,7,73,Parson Jack Russell Terrier,NA,NA,NA,K,2013,m,weiss/orange
116143,31-40,m,11,111,Chihuahua,NA,Malteser,NA,K,2013,m,schwarz/weiss
116145,51-60,w,2,21,Golden Retriever,NA,NA,NA,I,2013,w,golden
116147,51-60,w,11,111,Australian Terrier,NA,Yorkshire Terrier,NA,K,2013,w,schwarz/braun
116226,31-40,m,5,52,Flat Coated Retriever,NA,NA,NA,I,2013,m,schwarz
116230,41-50,w,2,21,Golden Retriever,NA,NA,NA,I,2013,w,beige
116263,51-60,m,10,101,Französische Bulldogge,NA,NA,NA,K,2013,w,gestromt
116270,21-30,m,4,44,Französische Bulldogge,NA,NA,NA,K,2013,w,choco
116285,21-30,w,9,92,Shih Tzu,NA,NA,NA,K,2013,w,weiss/braun
116356,51-60,w,7,74,Labrador Retriever,NA,NA,NA,I,2013,m,schwarz
116396,31-40,m,9,92,Shih Tzu,NA,NA,NA,K,2013,w,weiss/braun
116548,31-40,m,10,102,Bergamasker,NA,Curly Coated Retriever,NA,I,2013,w,schwarz
116553,51-60,w,12,121,Berner Sennenhund,NA,NA,NA,I,2013,w,tricolor
116559,51-60,w,10,102,Hovawart,NA,NA,NA,I,2013,w,blondfarben
116609,81-90,w,6,63,Parson Russell Terrier,NA,NA,NA,K,2013,w,weiss/schwarz
116616,51-60,w,7,71,Lhasa Apso,NA,NA,NA,K,2013,m,zobel/weiss
116627,21-30,w,12,122,Pinscher,Mischling,NA,NA,K,2013,w,braun gestromt
116741,51-60,m,9,91,Pinscher,NA,NA,NA,K,2013,m,schwarz
116784,41-50,w,3,33,Labrador Retriever,NA,NA,NA,I,2013,w,braun
116800,51-60,w,10,101,Havaneser,NA,NA,NA,K,2013,m,schwarz/weiss
116825,31-40,w,11,115,Yorkshire Terrier,NA,NA,NA,K,2013,m,schwarz/braun
116841,31-40,w,3,33,Französische Bulldogge,NA,NA,NA,K,2013,m,weiss/schwarz
117003,51-60,w,7,74,Golden Retriever,NA,NA,NA,I,2013,w,creme
117032,51-60,m,6,61,Mischling gross,NA,NA,NA,I,2013,w,tricolor
117167,21-30,w,7,72,Labrador Retriever,NA,NA,NA,I,2013,w,schwarz
117175,31-40,w,11,119,Labrador Retriever,NA,NA,NA,I,2013,w,schwarz
117180,41-50,w,11,111,Chihuahua,NA,NA,NA,K,2013,w,braun
117201,41-50,w,6,61,Border Terrier,NA,NA,NA,K,2013,w,grizzle
117203,31-40,m,11,115,Französische Bulldogge,NA,NA,NA,K,2013,w,beige
117214,71-80,m,10,101,Flat Coated Retriever,NA,NA,NA,I,2013,m,schwarz
117218,71-80,m,9,91,Kromfohrländer,NA,NA,NA,I,2013,m,weiss/braun
117245,31-40,w,12,121,Englische Bulldogge,NA,NA,NA,I,2013,w,tricolor
117298,41-50,w,3,34,Bolonka Zwetna,NA,NA,NA,K,2013,m,schwarz/braun/weiss
117311,31-40,w,3,31,Französische Bulldogge,NA,NA,NA,K,2013,m,weiss/schwarz
117377,61-70,w,2,24,Labrador Retriever,NA,NA,NA,I,2013,w,gelb
117384,41-50,w,11,111,Berner Sennenhund,NA,NA,NA,I,2013,m,tricolor
117397,11-20,w,11,111,Pinscher,NA,NA,NA,K,2013,w,schwarz/braun
117447,51-60,m,3,33,Labrador Retriever,NA,Schäfer,NA,I,2013,w,schwarz/braun
117451,51-60,m,11,119,Spitz,NA,NA,NA,K,2013,w,hellbraun
117452,51-60,m,2,21,Weimaraner,NA,NA,NA,I,2013,w,grau/braun
117453,41-50,w,10,101,Mischling gross,NA,NA,NA,I,2013,w,tricolor
117493,51-60,w,6,61,Jack Russel Terrier,NA,NA,NA,K,2013,w,tricolor
117555,21-30,w,2,21,Chihuahua,NA,NA,NA,K,2013,w,sandfarbig
117597,41-50,w,10,102,Bolonka Zwetna,NA,NA,NA,K,2013,m,goldbraun
117627,21-30,m,9,92,Chihuahua,Mischling,NA,NA,K,2013,m,beige
117645,41-50,m,11,119,Havaneser,NA,NA,NA,K,2013,m,grau
117672,31-40,m,11,111,Yorkshire Terrier,NA,NA,NA,K,2013,m,schwarz
117691,31-40,w,4,42,Malteser,NA,NA,NA,K,2013,m,weiss
117716,21-30,w,9,91,Zwergpinscher,NA,NA,NA,K,2013,m,schwarz/braun
117722,71-80,w,7,74,Pudel,NA,Chihuahua,NA,K,2013,m,schwarz/beige
117723,31-40,m,11,119,Chihuahua,NA,NA,NA,K,2013,m,beige/schwarz
117724,21-30,w,3,34,Mops,NA,NA,NA,K,2013,w,beige
117803,51-60,w,7,71,Schäfer,NA,NA,NA,I,2013,w,braun/schwarz
117804,41-50,w,7,71,Labradoodle,NA,NA,NA,I,2013,m,weiss/braun
117858,21-30,w,3,34,Chihuahua,NA,NA,NA,K,2013,w,tricolor
117859,61-70,w,11,115,English Cocker Spaniel,NA,NA,NA,K,2013,w,rot/weiss
117879,71-80,w,10,101,Havaneser,NA,NA,NA,K,2013,w,schwarz/weiss
117901,41-50,w,8,82,Parson Russell Terrier,NA,NA,NA,K,2013,m,tricolor
117910,31-40,w,7,72,English Toy Terrier,NA,NA,NA,K,2013,w,schwarz/loh
117912,21-30,w,3,31,Mischling klein,Mischling,NA,NA,K,2013,m,weiss/beige
117917,61-70,w,3,31,Königspudel,NA,NA,NA,I,2013,w,braun
117935,41-50,w,11,115,Flat Coated Retriever,Mischling,NA,NA,I,2013,m,schwarz
117945,21-30,w,2,24,Shiba Inu,NA,NA,NA,K,2013,w,rot
117966,51-60,w,3,31,Chihuahua,NA,NA,NA,K,2013,w,beige/braun
117975,31-40,w,12,121,Chinese Foo Dog,NA,NA,NA,K,2013,m,beige/schwarz
117976,51-60,w,2,24,Bolonka Zwetna,NA,NA,NA,K,2013,w,schwarz/weiss
118115,71-80,w,5,52,Dackel,NA,NA,NA,K,2013,w,sandfarbig
118192,61-70,w,2,24,Biewer Yorkshire Terrier,NA,NA,NA,K,2013,m,schwarz
118203,61-70,w,9,91,Bolonka Zwetna,NA,NA,NA,K,2013,w,braun/weiss
118221,21-30,m,9,91,Französische Bulldogge,NA,NA,NA,K,2013,m,weiss/blau
118236,51-60,w,10,101,Bobtail,NA,NA,NA,I,2013,w,grau/weiss
118239,61-70,m,6,63,Dalmatiner,NA,NA,NA,I,2013,w,weiss/schwarz
118246,31-40,w,4,44,Podenco,NA,NA,NA,I,2013,w,hellbraun/weiss
118303,51-60,w,12,122,Mischling klein,NA,NA,NA,K,2013,w,schwarz/weiss
118305,51-60,m,4,42,Französische Bulldogge,NA,NA,NA,K,2013,m,beige/schwarz
118323,31-40,m,7,73,Border Collie,NA,NA,NA,I,2013,m,tricolor
118351,41-50,w,7,71,Zwergpudel,NA,NA,NA,K,2013,m,schwarz
118376,21-30,w,11,119,Französische Bulldogge,NA,NA,NA,K,2013,m,tricolor
118377,21-30,m,10,101,Altdeutscher Schäfer,NA,NA,NA,I,2013,w,grau
118385,21-30,w,5,52,Mops,NA,NA,NA,K,2013,w,beige/schwarz
118439,41-50,m,7,71,Tibet Terrier,NA,NA,NA,K,2013,w,weiss/schwarz
118482,41-50,w,2,24,Briard,NA,NA,NA,I,2013,w,fauve
118654,41-50,w,3,34,Malteser,NA,NA,NA,K,2013,w,weiss
118668,51-60,w,11,119,Labrador Retriever,NA,NA,NA,I,2013,w,rot
118671,51-60,m,12,123,Yorkshire Terrier,NA,NA,NA,K,2013,m,schwarz/beige
118676,41-50,w,9,91,Pinscher,NA,NA,NA,K,2013,m,schwarz/braun
118678,31-40,m,12,123,Beagle,NA,NA,NA,K,2013,m,tricolor
118695,31-40,w,4,44,Chihuahua,NA,NA,NA,K,2013,w,beige
118714,31-40,w,9,92,Mischling gross,NA,NA,NA,I,2013,w,tricolor
118726,21-30,w,12,123,Yorkshire Terrier,NA,NA,NA,K,2013,w,schwarz/braun
118729,41-50,w,10,101,Papillon,NA,NA,NA,K,2013,m,tricolor
118738,41-50,w,7,72,Zwergpinscher,NA,NA,NA,K,2013,w,schwarz/braun
